REF_DATE,GEO,GEO_CODE,DWELLING_TYPE,INTENDED_MARKET,HOUSING_STARTS,AVERAGE_PRICE_CAD,DATA_SOURCE,REPORTING_AGENCY,LAST_UPDATED,SURVEY_METHOD,GEOGRAPHY_TYPE,UOM,SCALAR_FACTOR,STATUS,DECIMALS,_record_id,_rule_id,_rule_name,_dimension,_cde,_severity,_failure_reason,_remediation,_flagged_at
2021-12,Alberta,AB,Row House,Rental,-261.0,406558.43,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2021-12-15,Modelled Estimate,Province/Territory,Units,units,F,0,7088,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2021-12,New Brunswick,NB,Semi-Detached,Rental,-285.0,419392.3,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2021-12-15,Administrative Data,Province/Territory,Units,units,,0,7160,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2021-12,New Brunswick,NB,Apartment - 5+ storeys,Homeowner,-400.0,314314.38,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2021-12-15,Administrative Data,Province/Territory,Units,units,,0,7165,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2021-12,Prince Edward Island,PE,Semi-Detached,Rental,-240.0,,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2021-12-15,Administrative Data,Province/Territory,Units,units,,0,7190,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Ontario,ON,Single-Detached,Homeowner,-791.0,685154.37,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Direct Survey,Province/Territory,Units,units,,0,7201,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Ontario,ON,Semi-Detached,Condominium,-846.0,721784.85,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Direct Survey,Province/Territory,Units,units,,0,7206,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Quebec,QC,Single-Detached,Rental,-593.0,432604.01,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Modelled Estimate,Province/Territory,Units,units,,0,7247,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Nova Scotia,NS,Apartment - Under 5 storeys,Condominium,-161.0,425583.67,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Modelled Estimate,Province/Territory,Units,units,F,0,7305,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Newfoundland and Labrador,NL,Apartment - Under 5 storeys,Rental,-215.0,458877.71,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Administrative Data,Province/Territory,Units,units,,0,7334,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-01,Prince Edward Island,PE,Single-Detached,Homeowner,-262.0,316253.11,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-01-15,Administrative Data,Province/Territory,Units,units,F,0,7336,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Ontario,ON,Single-Detached,Condominium,-572.0,832595.72,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Administrative Data,Province/Territory,Units,units,,0,7353,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Ontario,ON,Row House,Homeowner,-1038.0,819271.89,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Direct Survey,Province/Territory,Units,units,,0,7357,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Alberta,AB,Semi-Detached,Rental,-149.0,409234.44,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Administrative Data,Province/Territory,Units,units,E,0,7385,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Saskatchewan,SK,Single-Detached,Rental,-310.0,321490.32,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Administrative Data,Province/Territory,Units,units,,0,7427,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Newfoundland and Labrador,NL,Semi-Detached,Condominium,-480.0,349804.37,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Direct Survey,Province/Territory,Units,units,,0,7476,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-02,Newfoundland and Labrador,NL,Apartment - 5+ storeys,Homeowner,-104.0,364117.63,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-02-15,Direct Survey,Province/Territory,Units,units,E,0,7480,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-03,Nova Scotia,NS,Semi-Detached,Rental,-239.0,349852.73,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-03-15,Administrative Data,Province/Territory,Units,units,,0,7595,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-03,New Brunswick,NB,Semi-Detached,Rental,-231.0,394040.34,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-03-15,Administrative Data,Province/Territory,Units,units,,0,7610,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-04,British Columbia,BC,Row House,Rental,-531.0,886851.14,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-04-15,Modelled Estimate,Province/Territory,Units,units,E,0,7673,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-04,Quebec,QC,Row House,Homeowner,-499.0,492383.0,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-04-15,Direct Survey,Province/Territory,Units,units,F,0,7702,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-04,Manitoba,MB,Semi-Detached,Rental,-176.0,409423.75,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-04-15,Direct Survey,Province/Territory,Units,units,E,0,7715,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-04,Nova Scotia,NS,Apartment - Under 5 storeys,Rental,-241.0,337016.1,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-04-15,Modelled Estimate,Province/Territory,Units,units,E,0,7754,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-04,Prince Edward Island,PE,Row House,Condominium,-153.0,379236.27,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-04-15,Direct Survey,Province/Territory,Units,units,,0,7794,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-05,Ontario,ON,Row House,Condominium,-741.0,,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-05-15,Modelled Estimate,Province/Territory,Units,units,F,0,7809,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-05,Newfoundland and Labrador,NL,Row House,Rental,-58.0,366172.62,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-05-15,Administrative Data,Province/Territory,Units,units,,0,7928,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-05,Prince Edward Island,PE,Single-Detached,Rental,-134.0,359999.11,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-05-15,Modelled Estimate,Province/Territory,Units,units,,0,7937,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-06,Alberta,AB,Apartment - Under 5 storeys,Condominium,-541.0,440853.84,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-06-15,Direct Survey,Province/Territory,Units,units,,0,7995,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-06,Quebec,QC,Apartment - 5+ storeys,Homeowner,-650.0,,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-06-15,Modelled Estimate,Province/Territory,Units,units,,0,8005,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
2022-06,Nova Scotia,NS,Apartment - Under 5 storeys,Condominium,-111.0,350962.97,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2022-06-15,Direct Survey,Province/Territory,Units,units,E,0,8055,DQ-002,Housing Starts Non-Negative,Validity,HOUSING_STARTS,Critical,HOUSING_STARTS must be >= 0. Negative values are physically impossible.,Root cause: manual data entry error in source permit system. Remediation: take absolute value and flag record for steward review.,2026-04-08 23:46
